FREQ_MHz	SENS_DB	SENS_VPERPA	SENS_V2CM2PERW	CAP_PF
12.6	-268.34	0.00000003827	0.0000219700	56.752
12.65	-268.33	0.00000003832	0.0000220200	56.743
12.7	-268.35	0.00000003823	0.0000219200	56.733
12.75	-268.35	0.00000003824	0.0000219400	56.723
12.8	-268.3	0.00000003846	0.0000221900	56.713
12.85	-268.32	0.00000003838	0.0000221000	56.703
12.9	-268.31	0.00000003843	0.0000221500	56.693
12.95	-268.3	0.00000003847	0.0000222000	56.683
13	-268.34	0.00000003827	0.0000219700	56.672
13.05	-268.38	0.00000003811	0.0000217900	56.662
13.1	-268.35	0.00000003825	0.0000219500	56.652
13.15	-268.36	0.00000003820	0.0000218800	56.642
13.2	-268.34	0.00000003828	0.0000219800	56.632
13.25	-268.34	0.00000003828	0.0000219800	56.622
13.3	-268.32	0.00000003839	0.0000221100	56.612
13.35	-268.27	0.00000003861	0.0000223600	56.602
13.4	-268.19	0.00000003895	0.0000227500	56.592
13.45	-268.21	0.00000003886	0.0000226600	56.582
